idx,time_delta
1021,9.110064
1022,18.341734
1023,6.986739
1024,20.412071
1025,7.2024164
1026,1.0
1027,4.4507256
1028,1.0
1029,5.178205
1030,1.5365124
1031,28.214876
1032,15.920513
1033,6.0499754
1034,7.1790943
1035,16.10181
1036,22.775476
1037,4.140866
1038,5.132262
1039,18.853256
1040,3.09944
1041,29.05711
1042,22.08032
1043,6.5910864
1044,26.428144
1045,18.599155
1046,13.1393585
1047,9.890794
1048,11.22157
1049,29.501465
1050,20.887411
1051,8.520053
1052,6.613234
1053,18.488033
1054,2.0549946
1055,13.627226
1056,1.0
1057,11.024542
1058,14.248699
1059,2.8091087
1060,29.10351
1061,8.929774
1062,17.472534
1063,23.097925
1064,10.431258
1065,7.924327
1066,29.660751
1067,15.766321
1068,1.0
1069,3.634945
1070,22.659084
1071,1.0
1072,1.0
1073,2.4144325
1074,20.726944
1075,10.075588
1076,17.790974
1077,14.701795
1078,13.971381
1079,1.0
1080,1.0
1081,6.940939
1082,26.899998
1083,3.5418227
1084,7.557548
1085,22.730215
1086,2.6187913
1087,19.000607
1088,15.421369
1089,21.636772
1090,8.56321
1091,10.334423
1092,16.41746
1093,1.418386
1094,1.0
1095,24.518446
1096,17.493551
1097,14.641081
1098,5.499922
1099,10.805233
1100,24.749523
1101,8.005444
1102,8.910295
1103,11.650274
1104,6.3759723
1105,3.507781
1106,15.405715
1107,2.0666633
1108,7.821833
1109,17.889793
1110,3.4939547
1111,20.088434
1112,13.63943
1113,8.231906
1114,18.651585
1115,11.979727
1116,24.465612
1117,15.630398
1118,14.093437
1119,4.2648506
1120,4.679129
1121,6.673917
1122,2.9995215
1123,1.6802921
1124,21.811749
1125,23.680666
1126,5.0156116
1127,17.78014
1128,31.906425
1129,17.61334
1130,18.589933
1131,1.0
1132,8.240484
1133,14.1752615
1134,12.5642395
1135,9.421066
1136,31.715195
1137,14.47817
1138,18.410332
1139,22.298607
1140,7.1369514
1141,1.0
1142,3.6367579
1143,1.0
1144,4.486601
1145,7.99751
1146,20.31771
1147,7.1059833
1148,10.2379265
1149,27.562824
1150,3.8000517
1151,20.695374
1152,30.31622
1153,3.7205179
1154,30.34585
1155,1.0
1156,4.7919
1157,9.741597
1158,4.3038893
1159,4.3829536
1160,10.646254
1161,9.258044
1162,2.4735088
1163,30.646118
1164,1.0
1165,20.754013
1166,1.0
1167,6.075311
1168,18.013317
1169,27.989708
1170,11.727224
1171,4.0567336
1172,18.823973
1173,1.0
1174,3.3504074
1175,19.627525
1176,19.189638
1177,1.1601362
1178,4.407818
1179,27.865135
1180,19.448406
1181,9.890404
1182,12.031383
1183,9.631749
1184,13.888325
1185,8.415427
1186,2.6069593
1187,1.3729335
1188,30.484898
1189,15.9316
1190,11.921647
1191,7.549592
1192,5.787348
1193,11.550005
1194,9.559792
1195,5.842058
1196,5.3101025
1197,4.458313
1198,9.118475
1199,2.5646596
1200,9.553966
1201,20.724401
1202,28.001102
1203,12.122356
1204,4.9998293
1205,9.361012
1206,7.4825697
1207,5.7380176
1208,30.087273
1209,23.10955
1210,15.990018
1211,10.736197
1212,2.8557167
1213,20.054996
1214,22.856293
1215,31.173069
1216,10.415091
1217,22.172827
1218,25.095432
1219,2.588956
1220,18.973661
1221,12.925198
1222,7.8654017
1223,23.392141
1224,6.380275
1225,6.146069
1226,3.7253723
1227,8.720172
1228,33.67405
1229,6.2609596
1230,16.250319
1231,2.9853868
1232,5.0808067
1233,27.48296
1234,15.946779
1235,26.8997
1236,10.023184
1237,17.297756
1238,24.261658
1239,4.4851336
1240,20.27837
1241,27.317122
1242,5.7879763
1243,13.101638
1244,1.0
1245,31.310566
1246,23.30565
1247,12.303441
1248,8.41949
1249,17.554033
1250,19.859062
1251,26.053928
1252,1.2298002
1253,17.570593
1254,13.298574
1255,6.9249725
1256,1.0
1257,13.778431
1258,31.840046
1259,13.296528
1260,4.367141
1261,7.0769997
1262,19.227549
1263,14.124763
1264,30.587355
1265,4.025504
1266,13.807296
1267,15.54827
1268,24.212366
1269,7.8744745
1270,23.520802
1271,10.581036
1272,16.313232
1273,4.503066
1274,1.322442
1275,1.0
1276,9.965815
1277,6.899082
1278,1.0
1279,18.150145
1280,16.324087
1281,3.3168154
1282,14.618495
1283,25.486744
1284,23.371336
1285,3.1426067
1286,1.318367
1287,13.244173
1288,9.067803
1289,11.137298
1290,19.591011
1291,12.648688
1292,11.071844
1293,16.385307
1294,6.832426
1295,3.6770027
1296,11.434937
1297,1.5486565
1298,1.0
1299,20.721367
1300,24.066753
1301,2.324933
1302,5.0710983
1303,3.0530443
1304,1.5810337
1305,11.372691
1306,14.288271
1307,19.830685
1308,20.163843
1309,18.195435
1310,1.0
1311,4.0121403
1312,28.876417
1313,6.873472
1314,1.0
1315,9.057647
1316,25.913143
1317,18.161726
1318,5.462488
1319,2.4046602
1320,23.734707
1321,19.03348
1322,24.594072
1323,8.174326
1324,34.877327
1325,13.426212
1326,5.855134
1327,23.024147
1328,23.748444
1329,24.14366
1330,3.5682554
1331,15.432886
1332,4.9047217
1333,4.9475555
1334,1.4312954
1335,2.5322685
1336,8.252283
1337,3.0041847
1338,25.762083
1339,6.193446
1340,14.049913
1341,9.043578
1342,9.792175
1343,2.089243
1344,31.753689
1345,3.4331245
1346,9.826179
1347,1.0956135
1348,14.121012
1349,12.625673
1350,9.420361
1351,15.309219
1352,3.2041636
1353,13.253231
1354,11.96609
1355,12.871925
1356,18.713877
1357,9.796614
1358,15.300031
1359,15.972335
1360,27.822086
1361,12.35539
1362,4.824359
1363,8.665884
1364,2.6932402
1365,16.24384
1366,12.333807
1367,20.12412
1368,14.871407
1369,5.960474
1370,26.513039
1371,6.276579
1372,7.622034
1373,6.6485577
1374,14.098201
1375,26.481365
1376,29.4656
1377,20.276796
1378,9.59773
1379,20.189009
1380,6.9072247
1381,5.964595
1382,17.17815
1383,23.457369
1384,6.240163
1385,10.020834
1386,19.728182
1387,19.66487
1388,1.2312994
1389,4.707594
1390,32.44472
1391,16.611404
1392,1.0565405
1393,11.779646
1394,1.0
1395,6.4183383
1396,18.399466
1397,10.025362
1398,10.603202
1399,4.7709885
1400,5.86868
1401,12.521792
1402,2.809143
1403,29.84731
1404,12.471573
1405,10.845247
1406,11.070649
1407,2.6948986
1408,7.8735027
1409,30.128284
1410,1.0
1411,10.033888
1412,1.0
1413,14.8463
1414,1.0
1415,4.1858215
1416,3.8490677
1417,19.001352
1418,19.455408
1419,20.088865
1420,19.005491
1421,2.4956455
1422,3.425486
1423,25.223423
1424,16.81942
1425,18.422213
1426,21.715885
1427,4.0050793
1428,29.79446
1429,14.936577
1430,23.320889
1431,29.203259
1432,23.633245
1433,15.843189
1434,9.592888
1435,32.32122
1436,9.899433
1437,4.292929
1438,11.94788
1439,8.550791
1440,13.061545
1441,14.477907
1442,22.729824
1443,4.910799
1444,6.7093916
1445,10.148737
1446,5.7308426
1447,21.413633
1448,26.398495
1449,14.782653
1450,27.49863
1451,23.419786
1452,16.457392
1453,25.16397
1454,5.0843916
1455,26.005943
1456,22.219687
1457,3.2379198
1458,6.6455564
1459,8.555218
1460,1.0
1461,1.7436867
1462,24.671494
1463,12.363033
1464,2.5805006
1465,5.015131
1466,7.4863358
1467,3.680323
1468,29.489487
1469,25.83556
1470,4.733596
1471,28.388264
1472,29.181803
1473,7.0200377
1474,9.599177
1475,29.691814
1476,13.478565
1477,5.79528
1478,5.9867487
1479,27.766102
1480,10.946676
1481,23.128153
1482,18.723295
1483,8.5035715
1484,22.901268
1485,24.272766
1486,27.668354
1487,1.0
1488,20.364334
1489,21.000334
1490,3.3391275
1491,8.987645
1492,24.59718
1493,2.3517156
1494,20.246737
1495,6.910672
1496,16.838741
1497,33.07314
1498,22.618034
1499,10.129902
1500,18.07825
1501,26.033342
1502,20.786285
1503,11.998137
1504,5.1410627
1505,20.717125
1506,1.0
1507,21.741955
1508,11.401527
1509,9.538699
1510,14.965857
1511,5.565346
1512,18.948921
1513,2.989935
1514,24.009666
1515,2.4653254
1516,15.948119
1517,12.330175
1518,1.0
1519,10.479942
1520,12.886303
1521,8.95052
1522,21.02619
1523,4.14538
1524,11.430863
1525,21.872435
1526,14.134682
1527,14.0763855
1528,22.693066
1529,15.110081
1530,1.0
1531,10.849768
1532,11.86744
1533,1.7675762
1534,2.4630694
1535,15.303893
1536,3.516075
1537,6.0389066
1538,19.101439
1539,7.8438683
1540,1.6078682
1541,22.213577
1542,23.775642
1543,6.272545
1544,5.487144
1545,10.603535
1546,1.5337183
1547,1.0
1548,5.9567995
1549,4.6920786
1550,25.492266
1551,8.829267
1552,2.7820053
1553,14.79184
1554,13.405567
1555,11.271366
1556,1.0
1557,10.61471
1558,5.1695566
1559,17.22727
1560,20.019186
1561,6.125784
1562,3.3916206
1563,9.604894
1564,2.3852577
1565,3.7767544
1566,3.525035
1567,11.717562
1568,3.2869234
1569,9.166561
1570,1.0585256
1571,14.732638
1572,29.577065
1573,25.730885
1574,7.9788837
1575,28.480434
1576,1.0
1577,27.461586
1578,1.0
1579,23.624733
1580,16.62587
1581,25.436306
1582,13.819574
1583,12.092503
1584,3.817401
1585,6.8643537
1586,8.133843
1587,6.464881
1588,1.0
1589,5.687063
1590,5.0436077
1591,3.3646083
1592,3.4020638
1593,11.364404
1594,23.786697
1595,1.0
1596,21.288841
1597,25.746046
1598,18.91025
1599,1.5371327
1600,5.261883
1601,4.774331
1602,2.9794235
1603,12.419178
1604,7.806103
1605,1.0
1606,31.048573
1607,6.8221164
1608,1.1427431
1609,8.827569
1610,2.1062648
1611,26.24366
1612,17.354008
1613,9.649463
1614,16.686996
1615,4.065485
1616,22.716627
1617,3.5031524
1618,8.565932
1619,1.0
1620,13.918522
1621,18.82715
1622,19.774105
1623,14.140975
1624,22.935684
1625,14.072441
1626,8.149075
1627,27.464378
1628,2.1180744
1629,1.0
1630,1.0
1631,1.9128609
1632,9.877757
1633,1.0
1634,16.416096
1635,21.312742
1636,24.28709
1637,12.876938
1638,2.1022415
1639,8.941067
1640,9.284179
1641,26.086735
1642,13.072188
1643,7.89011
1644,29.870594
1645,36.468395
1646,7.086999
1647,6.422808
1648,13.388773
1649,23.900534
1650,26.102995
1651,3.0780382
1652,13.727163
1653,26.500534
1654,5.5249243
1655,9.3616905
1656,17.456482
1657,15.383421
1658,16.676712
1659,6.6861343
1660,4.1448865
1661,12.264746
1662,21.257307
1663,13.261726
1664,12.510069
1665,11.57633
1666,8.376754
1667,5.916336
1668,21.645798
1669,20.886677
1670,23.809597
1671,18.557787
1672,3.7733774
1673,10.650489
1674,23.884045
1675,6.2715087
1676,10.961886
1677,14.047286
1678,20.257488
1679,29.197754
1680,15.415741
1681,7.7782106
1682,20.656134
1683,7.620379
1684,5.5414104
1685,25.255775
1686,34.605675
1687,2.618373
1688,1.9524441
1689,11.722358
1690,14.215755
1691,4.0789747
1692,2.8005853
1693,16.735
1694,5.832733
1695,23.52229
1696,22.381895
1697,29.293255
1698,1.2696652
1699,25.943777
1700,32.282818
1701,11.040319
1702,22.424667
1703,12.682562
1704,5.255422
1705,20.650082
1706,6.631099
1707,3.6141796
1708,28.284088
1709,12.979704
1710,18.224655
1711,1.7130518
1712,11.50066
1713,21.94437
1714,8.442203
1715,1.0
1716,3.8523197
1717,11.599464
1718,19.087446
1719,11.215507
1720,15.309136
1721,2.4780054
1722,8.03071
1723,22.869518
1724,3.2078733
1725,20.646866
1726,9.86442
1727,2.3503828
1728,14.408642
1729,7.450263
1730,16.13394
1731,4.663819
1732,12.1311245
1733,10.145939
1734,19.172277
1735,3.207034
1736,4.34214
1737,10.210759
1738,8.845895
1739,7.6094875
1740,7.534653
1741,17.20097
1742,7.7199583
1743,15.856895
1744,4.2317047
1745,6.8914204
1746,4.206333
1747,4.4999566
1748,1.0
1749,7.7098827
1750,1.0
1751,18.744171
1752,30.97263
1753,1.0
1754,1.0
1755,20.866722
1756,13.777149
1757,2.918274
1758,8.002602
1759,1.0
1760,1.0
1761,2.4755716
1762,34.02192
1763,3.4503636
1764,28.489183
1765,29.265154
1766,20.552683
1767,18.074512
1768,6.261614
1769,3.279974
1770,8.39185
1771,5.471965
1772,6.6686277
1773,15.268509
1774,12.848841
1775,26.982685
1776,15.796578
1777,7.4822845
1778,2.9850025
1779,2.169384
1780,6.6769695
1781,23.011402
1782,13.338239
1783,14.380283
1784,10.248663
1785,31.522999
1786,4.0057154
1787,2.8312402
1788,1.2053752
1789,18.354149
1790,8.388872
1791,10.518261
1792,2.2483692
1793,14.871892
1794,5.2544518
1795,14.852325
1796,6.7151127
1797,26.963497
1798,6.752791
1799,15.602682
1800,11.710272
1801,9.928883
1802,10.403324
1803,14.4204035
1804,18.078714
1805,21.951742
1806,1.8904877
1807,13.133147
1808,1.324748
1809,9.545111
1810,1.0
1811,15.065163
1812,26.585533
1813,7.1081142
1814,25.298553
1815,10.99543
1816,15.717915
1817,6.3492627
1818,3.8394804
1819,5.6116276
1820,3.8661547
1821,5.3433847
1822,16.034494
1823,9.63273
1824,25.02493
1825,6.6891527
1826,1.0
1827,1.4552927
1828,9.020839
1829,6.984163
1830,4.9699764
1831,1.3151779
