idx,time_delta
309,22.496521
310,1.0
311,18.919209
312,9.307228
313,1.0
314,19.129314
315,25.009163
316,17.165173
317,1.0
318,20.525938
319,24.209057
320,1.0
321,1.0
322,17.79248
323,21.900148
324,21.931091
325,3.1908731
326,1.0
327,16.913538
328,4.3752766
329,19.272701
330,4.0141764
331,20.093594
332,9.709581
333,20.795063
334,5.87868
335,1.4340305
336,25.176342
337,7.744393
338,22.113647
339,3.1742167
340,26.114769
341,17.84133
342,7.411484
343,28.516071
344,21.927399
345,21.945118
346,1.768158
347,1.0
348,5.7305417
349,3.9699445
350,1.7377625
351,1.0
352,16.668823
353,7.509531
354,3.71656
355,2.8048334
356,18.752625
357,15.09696
358,1.0
359,20.585606
360,20.332117
361,12.969058
362,1.0
363,11.647614
364,1.7675982
365,4.407631
366,18.16809
367,20.664234
368,8.048389
369,17.180422
370,19.13579
371,19.456541
372,15.583239
373,27.789246
374,5.3135285
375,19.70766
376,1.1556015
377,16.713272
378,18.989735
379,17.852829
380,7.306704
381,11.966459
382,9.302756
383,5.6062155
384,27.545181
385,9.323941
386,22.084072
387,11.439651
388,28.160255
389,2.1120186
390,1.9141669
391,10.484056
392,10.180185
393,10.839777
394,7.079179
395,1.0
396,7.1299715
397,1.0
398,29.210258
399,20.843636
400,10.588113
401,8.760918
402,10.127175
403,22.767689
404,2.769429
405,3.722619
406,11.126652
407,4.6982965
408,1.0
409,22.509819
410,27.976032
411,18.374401
412,32.550484
413,3.3133354
414,22.224867
415,2.559859
416,9.675117
417,27.170008
418,1.0
419,3.1034346
420,21.526817
421,1.0
422,1.0
423,12.8745575
424,19.765432
425,1.0
426,16.708084
427,15.960869
428,4.8071785
429,2.4850016
430,10.41691
431,1.5121737
432,9.329511
433,1.4441471
434,27.370312
435,5.635891
436,7.8690524
437,2.7825775
438,20.119751
439,12.631001
440,4.129195
441,2.8022518
442,4.5431633
443,21.710354
444,12.5783615
445,12.633152
446,10.219963
447,3.722251
448,2.8405962
449,10.049876
450,7.887233
451,1.0
452,12.053301
453,2.8514385
454,11.683196
455,20.95602
456,11.838058
457,5.1327286
458,27.343681
459,12.887463
460,2.8520174
461,20.225443
462,19.871944
463,1.0
464,2.743328
465,11.444873
466,1.0
467,12.228683
468,16.408218
469,6.270751
470,1.0
471,16.543629
472,3.029211
473,1.0
474,3.2009487
475,15.4318695
476,18.051624
477,24.006348
478,14.106948
479,2.0476155
480,20.81101
481,11.823454
482,5.2254457
483,25.773232
484,8.682943
485,1.0
486,4.506078
487,1.0
488,4.048701
489,12.186672
490,7.7398357
491,3.8637228
492,18.665218
493,24.095287
494,14.167709
495,28.589205
496,2.6547022
497,18.420391
498,18.866034
499,1.0
500,8.273436
501,20.914907
502,1.0
503,1.0
504,9.228768
505,1.0
506,19.289434
507,1.0
508,1.1653652
509,1.4358735
510,4.8880005
511,6.706159
512,17.47512
513,23.817541
514,1.0
515,20.572847
516,7.737572
517,1.0
518,24.569006
519,1.0
520,4.1722775
521,23.131413
522,26.004013
523,26.364208
524,25.756256
525,10.483038
526,10.420774
527,13.000428
528,21.886372
529,14.83146
530,10.0692425
531,3.4363031
532,4.4904423
533,18.11921
534,3.0126724
535,5.810425
536,13.7294855
537,1.0
538,5.0241456
539,11.932529
540,10.187592
541,16.099985
542,3.8827562
543,20.244696
544,5.4135256
545,1.0
546,8.426681
547,15.763235
548,12.7912655
549,1.0
550,1.5178996
551,25.030922
552,7.3218293
553,27.436115
554,9.391959
555,1.8931017
556,14.632881
557,1.1791153
558,20.88461
559,15.237921
560,12.694336
561,5.0114255
562,23.254114
563,4.804377
564,13.970813
565,19.780697
566,5.3563223
567,16.75319
568,5.324537
569,26.211746
570,22.401678
571,31.055
572,12.752449
573,10.293026
574,2.8467264
575,22.179619
576,2.5085568
577,6.8734484
578,5.508416
579,12.471735
580,13.581998
581,16.00347
582,11.851955
583,21.766548
584,13.249943
585,4.172497
586,1.0
587,1.0
588,7.881396
589,1.7758827
590,10.863648
591,9.998188
592,6.01346
593,5.303152
594,7.871907
595,18.646683
596,4.0283813
597,16.960945
598,4.144294
599,10.735245
600,12.180492
601,8.803728
602,7.501581
603,1.5099201
604,24.962616
605,4.7865753
606,4.785844
607,9.848433
608,1.0
609,6.6826935
610,9.252199
611,18.540098
612,10.602098
613,2.9095552
614,1.2875338
615,9.954033
616,8.68769
617,9.560452
618,7.840185
619,12.562624
620,17.007755
621,14.832449
622,7.3600616
623,11.465855
624,6.8467455
625,5.928604
626,15.982754
627,12.940056
628,1.0
629,22.216805
630,29.521353
631,9.922619
632,11.632739
633,9.272523
634,14.330774
635,9.915741
636,19.496258
637,28.930618
638,12.608448
639,17.339699
640,10.695482
641,4.5488167
642,6.9731817
643,7.769302
644,16.462748
645,14.120091
646,27.779755
647,4.9233055
648,8.058152
649,1.2437158
650,1.0551519
651,20.827557
652,7.4207277
653,2.4284277
654,3.1233778
655,10.525104
656,9.259929
657,14.828582
658,17.98891
659,13.566278
660,7.5276575
661,18.104158
662,5.284334
663,18.536085
664,14.9426
665,1.0
666,3.3216066
667,6.2500944
668,10.15006
669,10.986825
670,1.0
671,1.0
672,4.4796867
673,15.695579
674,7.779155
675,10.953433
676,26.868984
677,1.0
678,7.618752
679,1.0
680,15.73992
681,8.2360525
682,1.0
683,13.134593
684,2.27246
685,1.0
686,1.0
687,21.900146
688,14.910483
689,5.071134
690,16.99694
691,19.46951
692,8.742561
693,1.0
694,12.278062
695,11.603771
696,13.7081785
697,7.461654
698,11.361147
699,2.5621653
700,1.8708014
701,14.460201
702,16.949276
703,5.608364
704,12.540765
705,1.6093507
706,21.110464
707,4.859443
708,20.684391
709,9.513134
710,9.843048
711,1.0
712,24.242962
713,1.270128
714,1.2685375
715,2.6614733
716,2.980507
717,20.397581
718,1.872123
719,17.429592
720,12.384491
721,1.0
722,9.736825
723,27.57212
724,25.555676
725,9.688351
726,11.67205
727,1.0
728,5.5903797
729,9.802619
730,17.995201
731,24.464394
732,22.176483
733,1.0
734,1.0
735,27.798359
736,14.609144
737,24.762457
738,1.3123875
739,15.99637
740,24.452238
741,7.282461
742,19.14549
743,4.533718
744,1.7495112
745,1.0
746,4.3490086
747,13.180047
748,1.0
749,16.26835
750,9.278166
751,3.8455405
752,1.0
753,7.6193757
754,1.0
755,4.6361217
756,12.176944
757,20.939636
758,1.0
759,6.25228
760,12.291144
761,26.82433
762,16.029129
763,1.0
764,1.6740565
765,1.0
766,6.237083
767,26.059532
768,1.1585217
769,7.230916
770,3.851143
771,21.302612
772,1.0
773,2.1371527
774,25.202797
775,27.333586
776,28.69911
777,16.492073
778,15.600797
779,17.528763
780,18.451921
781,10.756727
782,6.886373
783,4.2755675
784,2.2370338
785,4.4157543
786,11.057991
787,18.231585
788,4.0229816
789,13.316978
790,5.3091893
791,7.506637
792,7.0471945
793,25.38082
794,5.229723
795,4.507446
796,3.1376317
797,8.065448
798,14.43583
799,21.55669
800,28.284168
801,21.042055
802,2.743928
803,17.788683
804,1.0
805,8.659199
806,12.179268
807,13.352667
808,14.203638
809,1.0
810,4.4972076
811,4.917437
812,12.010845
813,3.4223557
814,9.161365
815,7.23603
816,9.465781
817,11.015973
818,10.388212
819,18.76912
820,19.485952
821,19.534533
822,22.984463
823,4.719094
824,1.0
825,1.0
826,12.957714
827,8.151179
828,20.232336
829,3.604309
830,9.020042
831,15.973427
832,26.255356
833,13.84532
834,4.516372
835,4.7124624
836,13.534999
837,3.3594604
838,2.3506641
839,1.0
840,15.638788
841,15.691962
842,1.0
843,25.512379
844,14.301699
845,19.861301
846,1.0
847,1.0
848,1.0
849,1.0
850,8.328167
851,11.996476
852,15.131872
853,14.97674
854,1.0
855,4.908165
856,5.6148515
857,1.0
858,17.158009
859,21.138142
860,7.744379
861,9.812429
862,12.235923
863,11.182859
864,14.308508
865,12.366449
866,2.9876518
867,16.897346
868,17.291977
869,18.715775
870,1.0
871,19.799412
872,6.415169
873,5.601716
874,4.2133923
875,2.523036
876,16.079819
877,6.201923
878,7.965857
879,25.992855
880,1.0
881,11.300796
882,1.0
883,4.1303177
884,1.0
885,18.509478
886,8.441271
887,2.0568874
888,15.80197
889,4.5195456
890,16.42487
891,27.470934
892,1.0
893,29.343212
894,12.349834
895,25.191721
896,13.808641
897,9.995175
898,7.094549
899,1.0
900,9.507057
901,5.832224
902,17.89631
903,1.9758207
904,11.239268
905,11.118964
906,23.320194
907,13.943371
908,19.395012
909,7.6401315
910,5.4646287
911,19.908403
912,7.4759636
913,3.3221757
914,1.0
915,4.783531
916,22.346062
917,19.905163
918,7.5766363
919,10.585716
920,14.433189
921,18.920376
922,1.0
923,8.245544
924,8.028958
925,2.1275885
926,10.477879
927,1.0
928,26.995098
929,17.345379
930,26.29226
931,4.7135
932,15.253057
933,19.29679
934,3.7825727
935,25.043556
936,12.153449
937,30.19928
938,3.2790723
939,6.6952267
940,28.62125
941,1.1607666
942,12.796223
943,12.594304
944,22.367641
945,17.219946
946,19.432959
947,19.16222
948,27.119492
949,10.9581375
950,12.757493
951,1.0
952,6.1175485
953,1.0
954,1.0
955,21.67885
956,4.3745537
957,20.479416
958,15.258033
959,8.973434
960,7.1968775
961,2.910388
962,12.783013
963,16.098717
964,1.8540821
965,12.266074
966,7.141554
967,22.4354
968,13.279909
969,21.37927
970,1.0
971,1.0
972,1.0
973,1.5171337
974,1.0
975,1.0
976,30.996922
977,11.807795
978,13.045545
979,7.084919
980,22.704754
981,4.778825
982,7.1953855
983,23.96505
984,8.118851
985,5.2609015
986,1.0
987,22.926643
988,20.169735
989,1.0
990,1.0
991,18.920872
992,18.004486
993,24.166172
994,5.866293
995,8.88567
996,3.834052
997,7.5692363
998,13.498262
999,30.829481
1000,1.0
1001,1.0
1002,26.849342
1003,1.0
1004,18.139317
1005,3.5476422
1006,11.219328
1007,1.0
1008,1.0
1009,9.262516
1010,1.0
1011,1.0
1012,20.607718
1013,4.0620785
1014,33.07434
1015,1.0
1016,19.097012
1017,1.0
1018,8.702308
1019,27.92163
1020,17.387976
1021,8.2124195
1022,15.789462
1023,4.7390876
1024,22.594364
1025,1.0
1026,4.7771983
1027,2.23566
1028,2.3417501
1029,6.797569
1030,3.9084287
1031,28.689373
1032,16.398293
1033,8.414551
1034,9.259745
1035,14.208666
1036,15.898293
1037,5.1427326
1038,1.6573706
1039,21.957535
1040,1.0
1041,20.628592
1042,18.631863
1043,1.7838755
1044,22.126833
1045,14.831063
1046,9.803199
1047,10.705731
1048,8.152402
1049,26.408895
1050,16.68638
1051,8.5661745
1052,3.1769304
1053,13.180122
1054,1.0
1055,11.751774
1056,3.5672598
1057,8.9477415
1058,15.352705
1059,1.0
1060,27.395458
1061,12.019398
1062,12.765686
1063,29.258472
1064,10.918494
1065,8.744476
1066,27.808958
1067,12.657417
1068,1.0
1069,2.3854132
1070,25.094482
1071,1.3937216
1072,2.7342148
1073,1.0
1074,21.017473
1075,7.764244
1076,19.408392
1077,16.531637
1078,15.803244
1079,1.0
1080,1.1229534
1081,1.0
1082,23.645222
1083,4.380299
1084,3.086559
1085,24.604275
1086,3.2367578
1087,18.168488
1088,13.949327
1089,25.852516
1090,5.7507954
1091,9.276476
1092,14.40566
1093,1.0
1094,1.0
1095,25.276121
1096,19.012383
1097,9.568476
1098,6.0101156
1099,11.756789
1100,22.621956
1101,7.949328
1102,11.570272
1103,7.849638
1104,5.36783
1105,2.4338331
1106,18.88075
1107,3.665722
1108,6.7212367
1109,14.816752
1110,4.3883247
1111,23.296371
1112,12.305853
1113,12.111116
1114,17.552498
1115,13.9522915
1116,22.28523
1117,13.2108
1118,13.063685
1119,3.6893
1120,1.0
1121,5.2315464
1122,5.2500043
1123,1.201726
1124,23.266014
1125,19.931288
1126,7.01405
1127,18.476995
1128,32.457184
1129,20.140713
1130,19.53851
1131,4.255657
1132,5.3030806
1133,11.359102
1134,10.802591
1135,7.9019585
1136,25.350273
1137,15.057735
1138,14.166113
1139,23.65386
1140,1.0
1141,1.0
1142,1.0
1143,1.0
1144,6.4510703
1145,9.416435
1146,18.481668
1147,5.267355
1148,13.054888
1149,25.047909
1150,5.184099
1151,15.083091
1152,27.195808
1153,3.930245
1154,30.247915
1155,3.2628844
1156,1.8435478
1157,6.89415
1158,1.0
1159,2.2798233
1160,13.651201
1161,8.480616
1162,4.092697
1163,29.95929
1164,1.0
1165,24.021454
1166,1.0
1167,8.759764
1168,22.118183
1169,28.354069
1170,13.948462
1171,1.3427272
1172,18.718616
1173,1.7172318
1174,3.5099378
1175,18.988897
1176,19.546099
1177,5.088681
1178,2.7061067
1179,24.887192
1180,25.061804
1181,11.760659
1182,13.751178
1183,12.391224
1184,12.856739
1185,8.743795
1186,1.4886913
1187,2.1015177
1188,23.988857
1189,12.289161
1190,14.826138
1191,10.937691
1192,2.0534143
1193,11.230958
1194,6.9154243
1195,5.378045
1196,1.4737034
1197,4.3301654
1198,10.558524
1199,1.0
1200,8.411258
1201,15.67868
1202,24.822414
1203,8.16469
1204,1.7596931
1205,9.797556
1206,4.566925
1207,2.2978754
1208,24.367554
1209,23.025797
1210,16.24147
1211,9.918996
1212,2.081874
1213,20.939388
1214,17.623823
1215,22.467804
1216,9.47553
1217,22.95546
1218,21.616472
1219,1.0
1220,20.519194
1221,10.4513035
1222,4.7863708
1223,22.407076
1224,3.476986
1225,3.6127279
1226,5.3549986
1227,11.911639
1228,25.03511
1229,1.0
1230,12.608938
1231,1.0
1232,1.0
1233,20.494312
1234,10.7481365
1235,20.709507
1236,8.31856
1237,18.111498
1238,19.247347
1239,2.455566
1240,22.41241
1241,23.332691
1242,1.0
1243,12.261818
1244,1.6666307
1245,27.500912
1246,18.896788
1247,10.440004
1248,8.536262
1249,17.32681
1250,21.808838
1251,23.226807
1252,1.0
1253,21.68377
1254,11.2687025
1255,1.0
1256,1.0
1257,9.014808
1258,22.108723
1259,11.420517
1260,1.0
1261,8.566135
1262,16.566565
1263,10.815068
1264,28.947971
1265,3.8562832
1266,16.190393
1267,16.686398
1268,22.928976
1269,9.024932
1270,22.07248
1271,7.331048
1272,11.622595
1273,7.12242
1274,1.0
1275,1.0
1276,5.7997026
1277,6.001702
1278,2.5360832
1279,15.285389
1280,18.210655
1281,2.548658
1282,17.150387
1283,25.880835
1284,23.884216
1285,2.3260593
1286,1.0
1287,16.79776
1288,9.279749
1289,10.497279
1290,22.04132
1291,13.248683
1292,9.904204
1293,18.463009
1294,6.9659557
1295,3.5432372
1296,9.056508
1297,1.0
1298,1.0
1299,19.556614
1300,22.256813
1301,1.0
1302,3.7444496
1303,2.9152389
1304,2.027608
1305,15.648863
1306,14.579313
1307,20.518421
1308,18.710083
1309,16.253674
1310,1.8157973
1311,1.5573845
1312,26.90601
1313,8.525606
1314,1.0154128
1315,10.604398
1316,25.833973
1317,21.020624
1318,3.166256
1319,1.6675634
1320,23.144676
1321,16.952126
1322,19.43749
1323,7.1554384
1324,29.68163
1325,11.543134
1326,2.5280685
1327,27.608902
1328,23.583828
1329,22.943695
1330,2.7064466
1331,13.467062
1332,3.1269684
1333,1.0
1334,5.00891
1335,3.7872639
1336,7.62142
1337,2.6555824
1338,22.85381
1339,1.983122
1340,7.1282697
1341,1.0
1342,10.749136
1343,1.0
1344,27.6195
1345,1.454319
1346,10.883123
1347,3.1458607
1348,12.273525
1349,14.910445
1350,11.268396
1351,14.396605
1352,4.392318
1353,14.7134
1354,13.721458
1355,14.76173
1356,17.050732
1357,9.8656435
1358,15.477307
1359,18.73516
1360,24.563831
1361,11.099222
1362,1.0
1363,4.872662
1364,5.0930834
1365,13.995971
1366,6.2753663
1367,19.850534
1368,13.00001
1369,2.4335942
1370,22.54373
1371,1.0
1372,1.0570955
1373,3.7974539
1374,12.956113
1375,24.895613
1376,28.47804
1377,15.859881
1378,8.708181
1379,19.748863
1380,8.305523
1381,2.153469
1382,12.766013
1383,23.547523
1384,1.0
1385,8.783273
1386,18.08414
1387,17.218664
1388,1.0
1389,1.0
1390,22.343708
1391,10.124351
1392,1.0
1393,9.254013
1394,1.0
1395,6.609197
1396,19.31802
1397,10.973877
1398,14.510594
1399,2.3203115
1400,6.291808
1401,16.909336
1402,1.0
1403,28.876886
1404,13.321095
1405,9.278844
1406,9.289784
1407,2.2403917
1408,10.293953
1409,24.967728
1410,1.0
1411,9.655891
1412,1.0
1413,17.662184
1414,1.0
1415,1.0
1416,1.7455034
1417,19.327526
1418,19.124119
1419,21.141874
1420,16.604435
1421,2.7685385
1422,3.0296226
1423,22.296982
1424,17.238285
1425,18.07262
1426,21.187359
1427,1.119935
1428,27.884125
1429,9.562916
1430,18.178469
1431,26.935719
1432,23.820812
1433,18.686497
1434,10.143868
1435,30.827509
1436,10.318264
1437,3.61503
1438,12.419544
1439,11.610249
1440,14.54712
1441,18.39487
1442,25.28677
1443,3.0371718
1444,3.595398
1445,10.954867
1446,5.4341993
1447,20.858315
1448,29.117716
1449,13.369209
1450,30.888134
1451,26.478157
1452,23.372158
1453,25.829428
1454,6.729352
1455,25.913948
1456,20.920956
1457,1.4975224
1458,5.7352657
1459,6.3709745
1460,1.0
1461,1.0
1462,22.305866
1463,15.017698
1464,1.0
1465,3.3447065
1466,4.9020014
1467,2.1886044
1468,27.413948
1469,23.135305
1470,4.329352
1471,30.027252
1472,23.82062
1473,1.0628681
1474,9.759262
1475,26.375355
1476,10.877726
1477,2.8581233
1478,6.8222866
1479,26.122543
1480,8.794567
1481,24.825739
1482,19.630285
1483,8.799234
1484,19.806664
1485,21.695421
1486,25.308167
1487,2.991227
1488,21.484772
1489,19.373213
1490,4.4851933
1491,9.996631
1492,23.809818
1493,3.6001043
1494,19.55443
1495,1.0
1496,17.08572
1497,22.253029
1498,16.29085
1499,7.2388535
1500,15.908319
1501,24.102093
1502,11.355509
1503,9.275227
1504,5.3061123
1505,20.139454
1506,1.8245392
1507,20.868572
1508,7.084299
1509,9.230479
1510,9.667295
1511,6.566512
1512,25.776375
1513,1.0
1514,26.204613
1515,3.5176544
1516,14.395011
1517,10.291478
1518,1.0
1519,9.434514
1520,14.295037
1521,8.369573
1522,19.242306
1523,1.0
1524,10.947216
1525,20.337067
1526,11.103758
1527,10.707297
1528,17.312788
1529,11.976969
1530,1.0
1531,11.849383
1532,6.4340286
1533,1.0
1534,3.5682411
1535,12.691387
1536,1.4216905
1537,3.624187
1538,19.016674
1539,1.0
1540,1.8498363
1541,20.623123
1542,24.728497
1543,4.8245187
1544,8.524151
1545,9.961298
1546,1.0
1547,2.0820723
1548,1.0506945
1549,1.2810879
1550,26.386553
1551,10.542839
1552,5.121886
1553,11.304607
1554,13.572016
1555,13.896624
1556,2.745015
1557,11.21682
1558,2.7851205
1559,20.747353
1560,17.901367
1561,3.988491
1562,3.4126682
1563,10.355179
1564,2.9430447
1565,3.4214525
1566,4.275721
1567,11.510869
1568,3.9563775
1569,7.408814
1570,1.3442886
1571,11.512109
1572,24.526638
1573,18.240446
1574,4.3124723
1575,26.823822
1576,2.0116014
1577,25.771278
1578,2.1856098
1579,20.82324
1580,16.865358
1581,23.07777
1582,11.151308
1583,9.664748
1584,1.0
1585,6.306424
1586,7.586074
1587,1.0
1588,1.0
1589,1.0
1590,4.218184
1591,1.0
1592,6.9192047
1593,12.225367
1594,22.948978
1595,1.0
1596,20.185133
1597,29.44756
1598,19.24635
1599,1.0
1600,3.874525
1601,1.0
1602,3.9714088
1603,7.769415
1604,7.1066384
1605,5.692781
1606,30.686462
1607,5.878709
1608,2.076151
1609,5.169116
1610,2.2249537
1611,24.597145
1612,19.148142
1613,5.8141747
1614,16.453012
1615,2.620057
1616,16.46795
1617,3.4077516
1618,6.4055166
1619,1.0
1620,15.565067
1621,18.182987
1622,17.177258
1623,11.348532
1624,21.106306
1625,7.88413
1626,6.898052
1627,24.803848
1628,1.0
1629,1.0
1630,2.7110147
1631,1.0
1632,7.585864
1633,1.0
1634,10.755449
1635,19.130756
1636,21.565525
1637,12.755063
1638,1.3025322
1639,1.7548491
1640,10.903446
1641,27.11645
1642,15.819234
1643,4.9439363
1644,26.036522
1645,26.079361
1646,1.0
1647,8.380018
1648,9.7972355
1649,23.2473
1650,21.185827
1651,2.0983505
1652,8.967461
1653,26.493645
1654,4.8300467
1655,6.670567
1656,13.186738
1657,18.62398
1658,16.776588
1659,6.329793
1660,3.8976722
1661,8.631868
1662,15.782904
1663,13.130378
1664,11.891798
1665,12.214083
1666,9.959172
1667,7.2804313
1668,21.405386
1669,24.842018
1670,19.574213
1671,20.119812
1672,1.5322719
1673,8.107982
1674,26.829594
1675,4.840005
1676,11.268359
1677,18.047073
1678,20.432732
1679,31.01261
1680,15.600995
1681,6.551689
1682,14.726081
1683,8.73553
1684,4.5834417
1685,23.699152
1686,27.574833
1687,2.466426
1688,1.0
1689,11.895646
1690,11.136755
1691,4.5604124
1692,1.0
1693,13.433819
1694,1.6872272
1695,20.126331
1696,18.91455
1697,29.174938
1698,2.0402403
1699,28.55235
1700,30.059946
1701,9.395376
1702,21.160099
1703,10.646971
1704,1.9118824
1705,17.861053
1706,7.8147883
1707,3.0862007
1708,27.556046
1709,9.980722
1710,15.832603
1711,1.0
1712,10.943014
1713,22.074675
1714,6.5807276
1715,4.342167
1716,5.347937
1717,12.408775
1718,16.313866
1719,13.374928
1720,11.881428
1721,1.0
1722,7.7995987
1723,23.119097
1724,4.360572
1725,20.092443
1726,7.5075226
1727,6.277751
1728,8.56992
1729,1.0
1730,12.1683445
1731,8.216053
1732,15.879936
1733,8.752754
1734,23.053398
1735,1.0
1736,3.577927
1737,8.771969
1738,7.9840126
1739,7.3397865
1740,6.8870373
1741,18.483463
1742,1.0
1743,16.691233
1744,2.1049838
1745,7.157591
1746,1.0
1747,3.1621685
1748,2.2996798
1749,7.2941427
1750,2.6059842
1751,20.211473
1752,27.465446
1753,1.0
1754,1.0
1755,18.213852
1756,11.579378
1757,2.1383889
1758,8.058332
1759,2.4029055
1760,1.3674126
1761,4.748568
1762,29.976711
1763,1.0
1764,22.435865
1765,23.445717
1766,18.798157
1767,12.460379
1768,7.8072405
1769,2.8971767
1770,2.2909107
1771,1.0
1772,8.528647
1773,13.799173
1774,10.262663
1775,18.63945
1776,13.267614
1777,5.854979
1778,2.3829193
1779,3.5213082
1780,1.0
1781,19.825922
1782,11.480717
1783,19.001537
1784,6.4277983
1785,29.83184
1786,1.0
1787,2.5201864
1788,1.0
1789,18.074492
1790,6.9701962
1791,6.698135
1792,4.993989
1793,12.293602
1794,1.4680109
1795,13.359162
1796,9.229431
1797,28.491156
1798,9.938518
1799,15.770857
1800,9.579
1801,10.252827
1802,7.447228
1803,21.978436
1804,20.16906
1805,21.75357
1806,4.670744
1807,10.9227085
1808,1.0
1809,8.709063
1810,3.8535366
1811,14.163527
1812,26.979378
1813,3.945012
1814,23.110126
1815,11.200769
1816,17.137875
1817,5.9048686
1818,1.3735638
1819,4.0172534
1820,1.0
1821,3.4054134
1822,18.08334
1823,13.724333
1824,27.882515
1825,7.2781954
1826,1.0
1827,1.0
1828,7.601396
1829,6.192215
1830,2.0025635
1831,1.0
1832,16.010225
1833,8.851554
1834,19.110153
1835,3.0113544
1836,7.688103
1837,28.139648
1838,17.187304
1839,26.878664
1840,10.214967
1841,6.074074
1842,6.219411
1843,1.0
1844,1.617939
1845,1.0
1846,1.0
1847,2.2218938
1848,21.40612
1849,1.0
1850,30.828335
1851,1.0
1852,1.0
1853,6.136536
1854,1.4278421
